title,author,image,desc,download_link,pages,publisher,year,language,file
Modeling and simulation in Python,Allen B. Downey,https://covers.zlibcdn2.com/covers100/books/2a/f1/2f/2af12fba2a1e88e35701fa11462d796f.jpg,"
                    Modeling and Simulation in Python is an introduction to physical modeling using a computational approach.  It is organized in three parts:
• The first part presents discrete models, including a bikeshare system and world population growth.
• The second part introduces first-order systems, including models of infectious disease, thermal systems, and chemical kinetics.
• The third part is about second-order systems, including mechanical systems like projectiles, celestial mechanics, and rotating rigid bodies.
Taking a computational approach makes it possible to work with more realistic models than what you typically see in a first-year physics class, with the option to include features like friction and drag.
Python is an ideal programming language for this material.  It is a good first language for people who have not programmed before, and it provides high-level data structures that are well-suited to express solutions to the problems we are interested in.                ",https://1lib.in/dl/3427579/aaa18e,205,Green Tea Press,2017,english,"PDF, 5.42 MB"
"100 Excel Simulations : Using Excel to Model Risk, Investments, Genetics, Growth, Gambling and Monte Carlo Analysis.",Gerard Verschuuren,https://covers.zlibcdn2.com/covers100/books/95/c7/34/95c73444aa5454c153362434a8e47c70.jpg,"
                    Covering a variety of Excel simulations, from gambling to genetics, this introduction is for people interested in modeling future events, without the cost of an expensive textbook. The simulations covered offer a fun alternative to the usual Excel topics and include situations such as roulette, password cracking, sex determination, population growth, and traffic patterns, among many others.                ",https://1lib.in/dl/5278478/87f32b,227,Holy Macro! Books,2017,english,"PDF, 11.14 MB"
Theory of modeling and simulation: discrete event and iterative system computational foundations,Kofman,https://covers.zlibcdn2.com/covers100/books/67/0c/60/670c60f216983e6e4629b8d2687aab38.jpg,Unknown,https://1lib.in/dl/4986979/9b3d40,656,"Elsevier, Academic Press",2019,english,"PDF, 7.72 MB"
"Network Modeling, Simulation And Analysis In MATLAB: Theory And Practices",Dac-Nhuong Le,https://covers.zlibcdn2.com/covers100/books/5a/6b/12/5a6b122270ed45d4d921acb0692aa504.jpg,"
                    The purpose of this book is first to study MATLAB programming concepts, then the basic concepts of modeling and simulation analysis, particularly focus on digital communication simulation. The book will cover the topics practically to describe network routing simulation using MATLAB tool. It will cover the dimensions' like Wireless network and WSN simulation using MATLAB, then depict the modeling and simulation of vehicles power network in detail along with considering different case studies. features of the book include: Discusses different basics and advanced methodology with their fundamental concepts of exploration and exploitation in NETWORK SIMULATION. Elaborates practice questions and simulations in MATLAB Student-friendly and Concise Useful for UG and PG level research scholar Aimed at Practical approach for network simulation with more programs with step by step comments. Based on the Latest technologies, coverage of wireless simulation and WSN concepts and implementations.                ",https://1lib.in/dl/5230751/e5c850,376,Wiley-Scrivener,2019,english,"PDF, 10.70 MB"
Finite element modeling and simulation with ANSYS Workbench,,https://covers.zlibcdn2.com/covers100/books/e8/27/60/e827607d22aa6cbca82611f923f61236.jpg,Unknown,https://1lib.in/dl/4976471/a79806,Unknown,CRC Press,Unknown,english,"PDF, 52.22 MB"
Field and Service Robotics: Results of the 8th International Conference,Fumitoshi Matsuno,https://covers.zlibcdn2.com/covers100/books/dc/a9/ae/dca9ae3728c88158c020e0157a38cef0.jpg,"
FSR, the International Conference on Field and Service Robotics, is the leading single track conference of robotics for field and service applications. This book presents the results of FSR2012, the eighth conference of Field and Service Robotics, which was originally planned for 2011 with the venue of Matsushima in Tohoku region of Japan. However, on March 11, 2011, a magnitude M9.0 earthquake occurred off the Pacific coast of Tohoku, and a large-scale disaster was caused by the Tsunami which resulted, therefore the conference was postponed by one year to July, 2012. In fact, this earthquake raised issues concerning the contribution of field and service robotics technology to emergency scenarios. A number of precious lessons were learned from operation of robots in the resulting, very real and challenging, disaster environments. Up-to-date study on disaster response, relief and recovery was then featured in the conference. This book offers 43 papers on a broad range of topics including: Disaster Response, Service/Entertainment Robots, Inspection/Maintenance Robots, Mobile Robot Navigation, Agricultural Robots, Robots for Excavation, Planetary Exploration, Large Area Mapping, SLAM for Outdoor Robots, and Elemental Technology for Mobile Robots. ",https://1lib.in/dl/2317988/28b058,658,Springer-Verlag Berlin Heidelberg,2014,english,"PDF, 33.96 MB"
Field and Service Robotics: Results of the 5th International Conference,Peter Corke (Editor),https://covers.zlibcdn2.com/covers100/books/9c/41/8a/9c418ab45908a3b381f1ef82721df18f.jpg,"
                    The 5th International Conference on Field and Service Robotics (FSR05) was held in Port Douglas, Australia, on 29th - 31st July 2005, and brought together the worlds' leading experts in field and service automation. The goal of the conference was to report and encourage the latest research and practical results towards the use of field and service robotics in the community with particular focus on proven technology. The conference provided a forum for researchers, professionals and robot manufacturers to exchange up-to-date technical knowledge and experience.Field robots are robots which operate in outdoor, complex, and dynamic environments. Service robots are those that work closely with humans, with particular applications involving indoor and structured environments. There are a wide range of topics presented in this issue on field and service robots including: Agricultural and Forestry Robotics, Mining and Exploration Robots, Robots for Construction, Security & Defence Robots, Cleaning Robots, Autonomous Underwater Vehicles and Autonomous Flying Robots. This meeting was the fifth in the series and brings FSR back to Australia where it was first held. FSR has been held every 2 years, starting with Canberra 1997, followed by Pittsburgh 1999, Helsinki 2001 and Lake Yamanaka 2003. ",https://1lib.in/dl/494235/a5214e,609,Springer,2006,english,"PDF, 82.11 MB"
Field and Service Robotics: Results of the 10th International Conference,David S. Wettergreen,https://covers.zlibcdn2.com/covers100/books/d2/4c/94/d24c942e6d3cef12896e406ef825ebe4.jpg,"
                    This book contains the proceedings of the 10th FSR, (Field and Service Robotics) which is the leading single-track conference on applications of robotics in challenging environments. The 10th FSR was held in Toronto, Canada from 23-26 June 2015.  The book contains 42 full-length, peer-reviewed papers organized into a variety of topics:  Aquatic, Vision, Planetary, Aerial, Underground, and Systems.The goal of the book and the conference is to report and encourage the development and experimental evaluation of field and service robots, and to generate a vibrant exchange and discussion in the community. Field robots are non-factory robots, typically mobile, that operate in complex and dynamic environments:  on the ground (Earth or other planets), under the ground, underwater, in the air or in space.  Service robots are those that work closely with humans to help them with their lives.  The first FSR was held in Canberra, Australia, in 1997.  Since that first meeting, FSR has been held roughly every two years, cycling through Asia, Americas, Europe.                ",https://1lib.in/dl/2741565/004849,646,Springer International Publishing,2016,english,"PDF, 37.71 MB"
Field and Service Robotics: Recent Advances in Reserch and Applications,Kazuhiro Kosuge (auth.),https://covers.zlibcdn2.com/covers100/books/db/b5/5a/dbb55a6447813da9ecea3d85b024bd53.jpg,"
Since its inception in 1996, FSR, the biannual ""International Conference on Field and Service Robotics"" has published archival volumes of high reference value. This unique collection is the post-conference proceedings of the 4th FSR in Lake Yamanaka, Japan at July 2003. This book edited by Shin’ichi Yuta, Hajime Asama, Sebastian Thrun, Erwin Prassler and Takashi Tsubouchi is rich by topics and authoritative contributors and presents the current developments and new directions in field and service robotics. The contents of these contributions represent a cross-section of the current state of robotics research from one particular aspect: field and service applications, and how they reflect on the theoretical basis of subsequent developments. Pursuing technologies aimed at realizing skilful, smart, reliable, robust field and service robots is the big challenge running throughout this focused collection. ",https://1lib.in/dl/894332/d9302f,560,Springer-Verlag Berlin Heidelberg,2006,english,"PDF, 12.72 MB"
Field and Service Robotics,Marco Hutter,https://covers.zlibcdn2.com/covers100/books/fe/d4/79/fed479dacd57d5e4d60f9c875099b01c.jpg,"
                    Field and Service RoboticsResults of the 11th International ConferenceRobots! Robots on Mars and in oceans, in hospitals and homes, in factories andschools; robots fighting fires, making goods and products, saving time and lives.Robots today are making a considerable impact from industrial manufacturing tohealthcare, transportation, and exploration of the deep space and sea. Tomorrow,robots will become pervasive and touch upon many aspects of modern life.The Springer Tracts in Advanced Robotics (STAR) was launched in 2002 withthe goal of bringing to the research community the latest advances in the roboticsfield based on their significance and quality. During the latest 15 years, the STARseries has featured publication of both monographs and edited collections. Amongthe latter, the proceedings of thematic symposia devoted to excellence in roboticsresearch, such as ISRR, ISER, FSR and WAFR, have been regularly included inSTAR.The expansion of our field as well as the emergence of new research areas hasmotivated us to enlarge the pool of proceedings in the STAR series in the past fewyears. This has ultimately led to launching a sister series in parallel to STAR. TheSpringer Proceedings in Advanced Robotics (SPAR) is dedicated to the timelydissemination of the latest research results presented in selected symposia andworkshops.The Eleventh edition of Field and Service Robotics edited by Marco Hutter andRoland Siegwart offers in its seven-part volume a collection of a broad range oftopics clustered in control, computer vision, inspection, machine learning, mapping,navigation and planning, systems and tools. The contents of the forty-five contributionsrepresent a cross section of the current state of robotics research from oneparticular aspect: field and service applications, and how they reflect on the theoreticalbasis of subsequent developments. Pursuing technologies aimed at fieldrobots that operate in complex and dynamic environments, as well as at servicerobots that work closely with humans to help them with their lives, is the bigchallenge running throughout this focused collection.Rich by topics and authoritative contributors, FSR culminates with this uniquereference on the current developments and new directions in field and servicerobotics. A fine addition to the series!Naples, ItalyStanford, USAJuly 2017Bruno SicilianoOussama KhatibSPAR Editors ",https://1lib.in/dl/11449112/b96d98,Unknown,Springer,Unknown,english,"PDF, 40.10 MB"
